Close,Adj_Close,Chg
11.848,11.848,-0.006706908
11.917,11.917,0.005823768
11.899,11.899,-0.001510447
11.683,11.683,-0.018152786
11.83,11.83,0.012582385
11.869,11.869,0.003296703
11.978,11.978,0.009183587
11.997,11.997,0.001586241
11.994,11.994,-0.000250063
12.082,12.082,0.007337002
12.092,12.092,0.000827678
12.13,12.13,0.003142574
12.153,12.153,0.001896125
12.135,12.135,-0.001481116
12.218,12.218,0.00683972
12.237,12.237,0.001555083
12.167,12.167,-0.005720356
12.078,12.078,-0.007314868
12.065,12.065,-0.001076337
12.049,12.049,-0.00132615
12.04,12.04,-0.00074695
11.873,11.873,-0.013870432
11.746,11.746,-0.010696538
11.484,11.484,-0.022305466
11.43,11.43,-0.004702194
11.437,11.437,0.000612423
11.198,11.198,-0.020897088
11.205,11.205,0.000625112
11.511,11.511,0.027309237
11.258,11.258,-0.021978977
11.423,11.423,0.014656244
11.365,11.365,-0.005077475
11.385,11.385,0.001759789
11.673,11.673,0.025296443
11.628,11.628,-0.00385505
11.731,11.731,0.008857929
11.598,11.598,-0.011337482
11.71,11.71,0.009656837
11.761,11.761,0.004355252
11.736,11.736,-0.00212567
11.757,11.757,0.001789366
11.738,11.738,-0.001616059
11.432,11.432,-0.026069177
11.887,11.887,0.03980056
11.742,11.742,-0.0121982
11.859,11.859,0.009964231
11.818,11.818,-0.00345729
11.666,11.666,-0.012861736
11.804,11.804,0.011829247
12.046,12.046,0.020501525
12.029,12.029,-0.001411257
12,12,-0.00241084
11.969,11.969,-0.002583333
11.665,11.665,-0.025398947
11.723,11.723,0.004972139
11.648,11.648,-0.00639768
11.74,11.74,0.007898352
11.708,11.708,-0.002725724
11.477,11.477,-0.019730099
11.497,11.497,0.001742616
11.498,11.498,8.70E-05
11.712,11.712,0.018611933
11.593,11.593,-0.010160519
11.743,11.743,0.012938842
11.585,11.585,-0.013454824
11.632,11.632,0.00405697
11.81,11.81,0.015302613
11.939,11.939,0.010922947
11.869,11.869,-0.005863138
11.82,11.82,-0.004128402
11.954,11.954,0.011336717
12.084,12.084,0.010875021
12.052,12.052,-0.00264813
12.037,12.037,-0.001244607
12.332,12.332,0.024507768
12.497,12.497,0.013379825
12.665,12.665,0.013443226
12.671,12.671,0.000473747
12.771,12.771,0.007892037
12.673,12.673,-0.007673636
12.543,12.543,-0.010258029
12.687,12.687,0.011480507
12.592,12.592,-0.00748798
12.306,12.306,-0.022712834
12.581,12.581,0.022346823
12.483,12.483,-0.007789524
12.35,12.35,-0.01065449
12.408,12.408,0.004696356
12.421,12.421,0.001047711
12.098,12.098,-0.026004347
12.156,12.156,0.004794181
12.086,12.086,-0.005758473
11.94,11.94,-0.012080093
11.973,11.973,0.002763819
12.032,12.032,0.004927754
11.831,11.831,-0.016705452
11.865,11.865,0.002873806
11.829,11.829,-0.003034134
11.767,11.767,-0.005241356
11.768,11.768,8.50E-05
11.749,11.749,-0.001614548
11.798,11.798,0.004170568
11.819,11.819,0.001779963
11.859,11.859,0.003384381
11.797,11.797,-0.005228097
11.778,11.778,-0.001610579
11.737,11.737,-0.003481066
11.731,11.731,-0.000511204
11.406,11.406,-0.027704373
11.418,11.418,0.001052078
11.359,11.359,-0.00516728
11.292,11.292,-0.005898407
11.289,11.289,-0.000265675
11.311,11.311,0.0019488
11.308,11.308,-0.000265229
11.237,11.237,-0.006278741
11.466,11.466,0.020379105
11.452,11.452,-0.001221001
11.586,11.586,0.011701013
11.658,11.658,0.006214397
11.688,11.688,0.00257334
11.702,11.702,0.00119781
11.783,11.783,0.006921894
11.731,11.731,-0.004413138
11.604,11.604,-0.010826017
11.584,11.584,-0.001723544
11.788,11.788,0.017610497
11.759,11.759,-0.002460129
11.901,11.901,0.012075857
11.844,11.844,-0.004789513
11.757,11.757,-0.007345491
11.698,11.698,-0.005018287
11.826,11.826,0.010942041
11.748,11.748,-0.006595637
11.672,11.672,-0.006469186
11.77,11.77,0.008396162
11.737,11.737,-0.002803738
11.784,11.784,0.00400443
11.699,11.699,-0.00721317
11.754,11.754,0.004701257
11.615,11.615,-0.011825761
11.688,11.688,0.006284976
11.532,11.532,-0.013347023
11.765,11.765,0.020204648
11.859,11.859,0.0079898
11.781,11.781,-0.006577283
11.574,11.574,-0.017570665
11.532,11.532,-0.003628823
11.636,11.636,0.009018384
11.676,11.676,0.003437607
11.663,11.663,-0.001113395
11.579,11.579,-0.007202264
11.629,11.629,0.004318162
11.583,11.583,-0.003955628
11.676,11.676,0.008029008
11.884,11.884,0.01781432
11.951,11.951,0.005637832
11.982,11.982,0.002593925
11.985,11.985,0.000250376
11.817,11.817,-0.014017522
11.835,11.835,0.001523229
11.795,11.795,-0.003379806
11.787,11.787,-0.000678253
11.614,11.614,-0.014677187
11.612,11.612,-0.000172206
11.629,11.629,0.001464003
11.635,11.635,0.000515952
11.632,11.632,-0.000257843
11.671,11.671,0.00335282
11.594,11.594,-0.006597549
11.506,11.506,-0.007590133
11.446,11.446,-0.005214671
11.478,11.478,0.002795737
11.507,11.507,0.002526573
11.602,11.602,0.008255844
11.558,11.558,-0.00379245
11.545,11.545,-0.001124762
11.597,11.597,0.004504114
11.56,11.56,-0.00319048
11.596,11.596,0.003114187
11.756,11.756,0.013797861
11.74,11.74,-0.001361007
11.593,11.593,-0.012521295
11.515,11.515,-0.006728198
11.481,11.481,-0.00295267
11.467,11.467,-0.001219406
11.49,11.49,0.002005756
11.526,11.526,0.003133159
11.459,11.459,-0.005812945
11.426,11.426,-0.002879832
11.398,11.398,-0.002450551
11.427,11.427,0.002544306
11.3,11.3,-0.011114028
11.327,11.327,0.002389381
11.353,11.353,0.0022954
11.366,11.366,0.001145072
